"word_combo","he_cue","he_target","type","cue_type","target_type","he_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"ח מ דהניפ","ח מ ד","הניפ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח מ דעגבנייה","ח מ ד","עגבנייה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ס לברשפז","ח ס ל","ברשפז","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ס למָחוֹז","ח ס ל","מָחוֹז","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ס ר תו ע ל תחסר ערך","ח ס ר תו ע ל ת","חסר ערך","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ס ר תו ע ל תעוֹב","ח ס ר תו ע ל ת","עוֹב","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ס ר תו ע ל תקְהִלָה","ח ס ר תו ע ל ת","קְהִלָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ס ר תו ע לושׂוּי","ח ס ר תו ע ל","ושׂוּי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ס ר תו ע לתיק","ח ס ר תו ע ל","תיק","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח עפהלֹא הוֹגֶן","ח עפה","לֹא הוֹגֶן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח עפהשר בממחכה","ח עפה","שר בממחכה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח צ ילְהִתְנַגֵד","ח צ י","לְהִתְנַגֵד","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח צ ירובע","ח צ י","רובע","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח צ י笙ェרֶב","ח צ י","笙ェרֶב","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח צ ןיחצוע","ח צ ן","יחצוע","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח צ ןמצליח","ח צ ן","מצליח","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח קלא יוֹקֵר","ח קלא י","וֹקֵר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח קלא יסחיתה","ח קלא י","סחיתה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח קלא יעוֹבֵד","ח קלא י","עוֹבֵד","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח קלנחיאפשרות","ח קלנחי","אפשרות","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח קלנחיפְּתָיטקן","ח קלנחי","פְּתָיטקן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ר באִישִׁי","ח ר ב","אִישִׁי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ר בלִשְׁפּו","ח ר ב","לִשְׁפּו","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ר בסַכִּין","ח ר ב","סַכִּין","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ר ד הלְהֶאֱמִין","ח ר ד ה","לְהֶאֱמִין","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ר ד הףלשְׁלוֹחַ","ח ר ד ה","ףלשְׁלוֹחַ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ר ד הפַּחַד","ח ר ד ה","פַּחַד","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח רלבטח","ח ר","לבטח","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח רעותםֶק","ח ר","עותםֶק","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ימ הנושא","ח ת ימ ה","נושא","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ימ העופשָם","ח ת ימ ה","עופשָם","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ימ הצַלָם","ח ת ימ ה","צַלָם","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ימהךּהִיר","ח ת ימ","הךּהִיר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ימפַּחַד","ח ת ימ","פַּחַד","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ןכַּלָה","ח ת ן","כַּלָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ןמשפט","ח ת ן","משפט","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח ת ןסוֹחפפ","ח ת ן","סוֹחפפ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח תהַצהָרָה","ח ת","הַצהָרָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח תניףוֹד","ח תניף","וֹד","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח תניףשונה","ח תניף","שונה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ח תתשל","ח ת","תשל","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חבךבפק","חבך","בפק","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חבךרַחֲמִים","חבך","רַחֲמִים","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חבללמוני","חבל","למוני","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חבלמָחוֹז","חבל","מָחוֹז","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חבלשַׁרשֶׁרֶת","חבל","שַׁרשֶׁרֶת","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חברהווסרון","חברה","ווסרון","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חברהסוֹכְנוּת","חברה","סוֹכְנוּת","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חברהתרגיל","חברה","תרגיל","unrelated","word","word",0.138985628613661,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חברמַנהִיג","חבר","מַנהִיג","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חבררובע","חבר","רובע","unrelated","word","word",0.125048519205099,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חבר笙ェנָטוֹר","חבר","笙ェנָטוֹר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ב ב ןאחור￼","חו ב ב ן","אחור￼","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ב ב ןלְהִתְהַבסך","חו ב ב ן","לְהִתְהַבסך","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ב ב ןמקצועי","חו ב ב ן","מקצועי","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ב באף","חו ב ב","אף","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ב בוטט","חו ב ב","וטט","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ד שיְסוֹדםה","חו ד ש","יְסוֹדםה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ד שלוֹחֶם","חו ד ש","לוֹחֶם","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ד ששָׁבוּעַ","חו ד ש","שָׁבוּעַ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ז הבְּתסבך","חו ז ה","בְּתסבך","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ז ההֶסכֵּם","חו ז ה","הֶסכֵּם","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ז הלִשְׁאוֹל","חו ז ה","לִשְׁאוֹל","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו זאדבוֹדָה","חו ז","אדבוֹדָה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו זטֶמפֶּרָטוּרָה","חו ז","טֶמפֶּרָטוּרָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ט ףכּוֹפֶר","חו ט ף","כּוֹפֶר","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ט ףשֶׁלֶג","חו ט ף","שֶׁלֶג","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ט ףתכחשׁוֹב","חו ט ף","תכחשׁוֹב","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו טחןרֶן","חו ט","חןרֶן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו טמִסתוֹרִין","חו ט","מִסתוֹרִין","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו לםשהצוֹרֶך","חו לםשה","צוֹרֶך","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו לםשהקוהוֶדִיָה","חו לםשה","קוהוֶדִיָה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו לצ הדאגה","חו לצ ה","דאגה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו לצ הטוּפָּשׁ","חו לצ ה","טוּפָּשׁ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו לצ המעיל","חו לצ ה","מעיל","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו םוסילה","חו ם","וסילה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו םטֶמפֶּרָטוּרָה","חו ם","טֶמפֶּרָטוּרָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו םמוּטָצִיָה","חו ם","מוּטָצִיָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו םצַמרֵר","חו ם","צַמרֵר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו םתַאֲגִיד","חו ם","תַאֲגִיד","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו מ רחֶלְקִיק","חו מ ר","חֶלְקִיק","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו מ רסו","חו מ ר","סו","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו מ רשלילי","חו מ ר","שלילי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו מכצנזָר","חו מכצ","נזָר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו מכצפְּגִישָׁה","חו מכצ","פְּגִישָׁה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו פ שדֵמוֹקרָטִיָה","חו פ ש","דֵמוֹקרָטִיָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו פ שדֵר","חו פ ש","דֵר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו פ שחירש","חו פ ש","חירש","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו קדִיו","חו ק","דִיו","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו קחוּקָה","חו ק","חוּקָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו קיַלדוּת","חו ק","יַלדוּת","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ש  ךאוֹר","חו ש  ך","אוֹר","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ש  ךלְהַרְפשיעַ","חו ש  ך","לְהַרְפשיעַ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו ש  ךלאכול","חו ש  ך","לאכול","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו תזוֹכ","חו ת","זוֹכ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חו תסמוראי","חו ת","סמוראי","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חואגתכץלִיבִּי","חואגת","כץלִיבִּי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חואגתמֵידָע","חואגת","מֵידָע","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חובק שבפנים","חובק ש","בפנים","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חובק שהךתוה","חובק ש","הךתוה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוונלעתים קרובות","חוונ","לעתים קרובות","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוונתצנוק","חוונ","תצנוק","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוזקכּוֹחַ","חוזק","כּוֹחַ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוזקעםעֲרוֹבֶת","חוזק","עםעֲרוֹבֶת","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוזקקפה","חוזק","קפה","unrelated","word","word",0.123356401754841,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוזתגֶבֶת","חוזת","גֶבֶת","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוזתמְנַהֵל","חוזת","מְנַהֵל","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוטה שאֵמוּן","חוטה ש","אֵמוּן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוטה שרָמחישׁ","חוטה ש","רָמחישׁ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חולהדםירָה","חולה","דםירָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חולההֲרוֹג","חולה","הֲרוֹג","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חולהחוֹלֶה","חולה","חוֹלֶה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חולהלָקוּחַ","חולה","לָקוּחַ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חולהעָשׂוֹר","חולה","עָשׂוֹר","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חולהתיק","חולה","תיק","unrelated","word","word",0.144594944008258,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוםחֶבֶל","חום","חֶבֶל","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוםךבּשָׂר","חום","ךבּשָׂר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוםכָּחוֹל","חום","כָּחוֹל","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוסר יכולתטִיל","חוסר יכולת","טִיל","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוסר יכולתלא מסוגל","חוסר יכולת","לא מסוגל","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוסר יכולתקָשֶ","חוסר יכולת","קָשֶ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוסרבהכולתלְתַקֵן","חוסרבהכולת","לְתַקֵן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוסרבהכולתןהטָרָה","חוסרבהכולת","ןהטָרָה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוף רחצהחוף","חוף רחצה","חוף","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוף רחצהמֵכָנִי","חוף רחצה","מֵכָנִי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוף רחצהרצָאָה","חוף רחצה","רצָאָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוףאדִירסק","חוףא","דִירסק","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוףאעבה","חוףא","עבה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוצמ  ךהתאמה","חוצמ  ך","התאמה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוצמ  ךעובלת","חוצמ  ך","עובלת","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוש טבעיאינטואיציה","חוש טבעי","אינטואיציה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוש טבעיבית ספר","חוש טבעי","בית ספר","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חוש טבעיןקיָס","חוש טבעי","ןקיָס","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חותמתחֲתִימָה","חותמת","חֲתִימָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חותמתמרפאה","חותמת","מרפאה","unrelated","word","word",0.0947249806819057,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חותמתתערומן","חותמת","תערומן","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חזורחזרה","חזור","חזרה","related","word","word",0.388270074267286,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חזורשןטֶה","חזור","שןטֶה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חזורשר בממשלה","חזור","שר בממשלה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חטאיום הולדת","חטא","יום הולדת","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חטאנךר","חטא","נךר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חטאפֶּשַׁע","חטא","פֶּשַׁע","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חטו ףודלא","חטו ף","ודלא","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חטו ףחזרה","חטו ף","חזרה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיאועוגמֶׁר","חיאו","עוגמֶׁר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיאושַׁעַר","חיאו","שַׁעַר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חידבייקון","חיד","בייקון","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חידברשוה","חיד","ברשוה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חידהץיִ פַּעַם","חיד","הץיִ פַּעַם","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חידלִשְׁמוֹעַ","חיד","לִשְׁמוֹעַ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיוךיַחַס","חיוך","יַחַס","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיוךצחוק","חיוך","צחוק","related","word","word",0.376492153194748,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיוךצףת","חיוך","צףת","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיילכָּחבצל","חייל","כָּחבצל","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חייללוֹחֶם","חייל","לוֹחֶם","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיילפעילות","חייל","פעילות","unrelated","word","word",0.0486902035444931,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיישןוםשְׁרוֹק","חיישן","וםשְׁרוֹק","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיישןמַשׁבֵּר","חיישן","מַשׁבֵּר","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיישןמַשׁדֵר","חיישן","מַשׁדֵר","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיליךּדִיקָה","חיליך","ּדִיקָה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חיליךמשהו","חיליך","משהו","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חלבאץאָה","חלב","אץאָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חלבמיץ","חלב","מיץ","related","word","word",0.451848319024797,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"חלבעדות","חלב","עדות","unrelated","word","word",0.0666762696674168,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
